cdrRecordType,globalCallID_callManagerId,globalCallID_callId,origLegCallIdentifier,dateTimeOrigination,origNodeId,origSpan,origIpAddr,callingPartyNumber,callingPartyUnicodeLoginUserID,origCause_location,origCause_value,origPrecedenceLevel,origMediaTransportAddress_IP,origMediaTransportAddress_Port,origMediaCap_payloadCapability,origMediaCap_maxFramesPerPacket,origMediaCap_g723BitRate,origVideoCap_Codec,origVideoCap_Bandwidth,origVideoCap_Resolution,origVideoTransportAddress_IP,origVideoTransportAddress_Port,origRSVPAudioStat,origRSVPVideoStat,destLegIdentifier,destNodeId,destSpan,destIpAddr,originalCalledPartyNumber,finalCalledPartyNumber,finalCalledPartyUnicodeLoginUserID,destCause_location,destCause_value,destPrecedenceLevel,destMediaTransportAddress_IP,destMediaTransportAddress_Port,destMediaCap_payloadCapability,destMediaCap_maxFramesPerPacket,destMediaCap_g723BitRate,destVideoCap_Codec,destVideoCap_Bandwidth,destVideoCap_Resolution,destVideoTransportAddress_IP,destVideoTransportAddress_Port,destRSVPAudioStat,destRSVPVideoStat,dateTimeConnect,dateTimeDisconnect,lastRedirectDn,pkid,originalCalledPartyNumberPartition,callingPartyNumberPartition,finalCalledPartyNumberPartition,lastRedirectDnPartition,duration,origDeviceName,destDeviceName,origCallTerminationOnBehalfOf,destCallTerminationOnBehalfOf,origCalledPartyRedirectOnBehalfOf,lastRedirectRedirectOnBehalfOf,origCalledPartyRedirectReason,lastRedirectRedirectReason,destConversationId,globalCallId_ClusterID,joinOnBehalfOf,comment,authCodeDescription,authorizationLevel,clientMatterCode,origDTMFMethod,destDTMFMethod,callSecuredStatus,origConversationId,origMediaCap_Bandwidth,destMediaCap_Bandwidth,authorizationCodeValue,outpulsedCallingPartyNumber,outpulsedCalledPartyNumber,origIpv4v6Addr,destIpv4v6Addr,origVideoCap_Codec_Channel2,origVideoCap_Bandwidth_Channel2,origVideoCap_Resolution_Channel2,origVideoTransportAddress_IP_Channel2,origVideoTransportAddress_Port_Channel2,origVideoChannel_Role_Channel2,destVideoCap_Codec_Channel2,destVideoCap_Bandwidth_Channel2,destVideoCap_Resolution_Channel2,destVideoTransportAddress_IP_Channel2,destVideoTransportAddress_Port_Channel2,destVideoChannel_Role_Channel2,incomingProtocolID,incomingProtocolCallRef,outgoingProtocolID,outgoingProtocolCallRef,currentRoutingReason,origRoutingReason,lastRedirectingRoutingReason,huntPilotDN,huntPilotPartition,calledPartyPatternUsage,outpulsedOriginalCalledPartyNumber,outpulsedLastRedirectingNumber,wasCallQueued,totalWaitTimeInQueue,callingPartyNumber_uri,originalCalledPartyNumber_uri,finalCalledPartyNumber_uri,lastRedirectDn_uri,mobileCallingPartyNumber,finalMobileCalledPartyNumber,origMobileDeviceName,destMobileDeviceName,origMobileCallDuration,destMobileCallDuration,mobileCallType,originalCalledPartyPattern,finalCalledPartyPattern,lastRedirectingPartyPattern,huntPilotPattern
1,1,7864,20409339,1520834865,1,20409339,20253450,,\ ,0,16,4,20253450,27984,11,20,0,0,0,0,0,0,0,0,20409340,1,0,1781861130,3008,3008,\ ,0,0,4,1781861130,31298,11,20,0,0,0,0,0,0,0,0,1520834871,1520835286,3008,54582608-b0dc-43db-beec-27d3aa184860,HK-PSTN,,HK-PSTN,HK-PSTN,415,10.11.53.1,SEP3C0E236D63D3,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.106,0,0,0,0,0,0,0,0,0,0,0,0,2,851C69C124F211E895BD00A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3008,3008,3008,
1,1,7866,20409343,1520835427,1,0,1798638346,3088,\ ,0,16,4,1798638346,17016,11,20,0,0,0,0,0,0,0,0,20409344,1,20409344,20253450,931927518,931927518,\ ,0,0,4,20253450,27988,11,20,0,0,0,0,0,0,0,0,1520835435,1520835610,931927518,6be1ac10-298d-47ad-9b7f-8ec54d189518,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,175,SEPDCA5F48777FC,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.107,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,00538DFE671B61AAF90B1B010A0B356B,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7867,20409345,1520835459,1,0,1781861130,3008,\ ,0,16,4,1781861130,18752,11,20,0,0,0,0,0,0,0,0,20409346,1,20409346,20253450,929717527,929717527,\ ,0,0,4,20253450,27990,11,20,0,0,0,0,0,0,0,0,1520835475,1520835610,929717527,dff05a38-7e41-4aa7-88f8-e05be37d3d8e,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,135,SEP3C0E236D63D3,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.106,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,007D02148B1B61AAFA0B1C010A0B356A,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7865,20409341,1520835341,1,20409341,20253450,28008400,\ ,0,16,4,20253450,27986,11,20,0,0,0,0,0,0,0,0,20409342,1,0,1882524426,3033,3033,\ ,0,0,4,1882524426,31022,11,20,0,0,0,0,0,0,0,0,1520835344,1520835626,3033,205e42c3-2d64-4821-82f5-b58b36a5be2a,HK-PSTN,,HK-PSTN,HK-PSTN,282,10.11.53.1,SEP54781A1CD68C,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.112,0,0,0,0,0,0,0,0,0,0,0,0,2,A0E0737924F311E895BE00A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3033,3033,3033,
1,1,7868,20409347,1520836128,1,0,1781861130,3008,\ ,0,16,4,1781861130,19620,11,20,0,0,0,0,0,0,0,0,20409348,1,20409348,20253450,928485231,928485231,\ ,0,0,4,20253450,27992,11,20,0,0,0,0,0,0,0,0,1520836140,1520836179,928485231,ffa56bfb-488b-4dad-98c5-da57972b2272,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,39,SEP3C0E236D63D3,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.106,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,80C9C3A2281E61AAFB0B1D010A0B356A,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7869,20409349,1520836700,1,0,1781861130,3008,\ ,0,16,4,1781861130,28642,11,20,0,0,0,0,0,0,0,0,20409350,1,20409350,20253450,937124322,937124322,\ ,0,0,4,20253450,27994,11,20,0,0,0,0,0,0,0,0,1520836711,1520836821,937124322,4363e5ad-2fe6-43f5-8c20-5005f2fc0b1e,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,110,SEP3C0E236D63D3,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.106,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,80E282F6622061AAFC0B1E010A0B356A,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7870,20409351,1520837127,1,0,1916078858,3004,\ ,0,16,4,1916078858,22244,11,20,0,0,0,0,0,0,0,0,20409352,1,20409352,20253450,90076568543431,90076568543431,\ ,0,0,4,20253450,27996,11,20,0,0,0,0,0,0,0,0,1520837150,1520837156,90076568543431,1bfed0dd-364e-4ced-8ec0-19bb9c0ed88d,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,6,SEP04C5A44D857C,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.114,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,80536DF40C2261AAFD0B1F010A0B3572,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7871,20409353,1520837357,1,20409353,20253450,,\ ,0,16,4,20253450,27998,11,20,0,0,0,0,0,0,0,0,20409354,1,0,1781861130,3008,3008,\ ,0,0,4,1781861130,22696,11,20,0,0,0,0,0,0,0,0,1520837363,1520837435,3008,bc0b8619-f8a3-4304-b89b-e64190575951,HK-PSTN,,HK-PSTN,HK-PSTN,72,10.11.53.1,SEP3C0E236D63D3,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.106,0,0,0,0,0,0,0,0,0,0,0,0,2,51FDC9EA24F811E895C300A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3008,3008,3008,
1,1,7872,20409355,1520837480,1,20409355,20253450,25850650,\ ,0,0,4,20253450,28000,11,20,0,0,0,0,0,0,0,0,20409356,1,0,1916078858,3004,3004,\ ,0,16,4,1916078858,29592,11,20,0,0,0,0,0,0,0,0,1520837483,1520837605,3004,def3aae3-5255-4613-a458-919aaccb1b6d,HK-PSTN,,HK-PSTN,HK-PSTN,122,10.11.53.1,SEP04C5A44D857C,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.114,0,0,0,0,0,0,0,0,0,0,0,0,2,9B6857B424F811E895C400A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3004,3004,3004,
1,1,7876,20409362,1520837743,1,0,1949633290,3051,\ ,0,16,4,1949633290,20746,11,20,0,0,0,0,0,0,0,0,20409363,1,20409363,20253450,934674600,934674600,\ ,0,0,4,20253450,28004,11,20,0,0,0,0,0,0,0,0,1520837751,1520837755,934674600,9f8d41de-1d0f-40ab-805e-b079d00d49a4,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,4,SEP54781AE1019C,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.116,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,000E3064752461AAFF0B21010A0B3574,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7875,20409360,1520837715,1,0,1916078858,3004,\ ,0,16,4,1916078858,27138,11,20,0,0,0,0,0,0,0,0,20409361,1,20409361,20253450,922526890,922526890,\ ,0,0,4,20253450,28002,11,20,0,0,0,0,0,0,0,0,1520837723,1520837765,922526890,bede4744-065d-4c8c-93a7-c154729377ba,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,42,SEP04C5A44D857C,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.114,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,006B4E52572461AAFE0B20010A0B3572,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7878,20409365,1520838239,1,0,1949633290,3051,\ ,0,16,4,1949633290,23202,11,20,0,0,0,0,0,0,0,0,20409366,1,20409366,20253450,931927518,931927518,\ ,0,0,4,20253450,28006,11,20,0,0,0,0,0,0,0,0,1520838253,1520838698,931927518,5e39075e-af03-491d-a862-72792f1f5e37,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,445,SEP54781AE1019C,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.116,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,80699D8D682661AA000C22010A0B3574,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7879,20409367,1520838849,1,20409367,20253450,66054411,\ ,0,16,4,20253450,28008,11,20,0,0,0,0,0,0,0,0,20409371,1,0,104139530,3030,5600,\ ,0,0,4,104139530,19670,11,20,0,0,0,0,0,0,0,0,1520838869,1520838890,3030,f64fb306-3599-4171-8f72-99687e8fb849,HK-PSTN,,,HK-PSTN,21,10.11.53.1,Ovata-UM1-VI1,12,0,5,5,2,2,0,StandAloneCluster,5,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.6,0,0,0,0,0,0,0,0,0,0,0,0,2,CBA981A624FB11E895C900A38E818100,0,,0,0,0,5600,,7,,,0,0,,,,,,,,,0,0,0,3030,5600,3030,5600
1,1,7880,20409373,1520838994,1,20409373,20253450,22526890,\ ,0,16,4,20253450,28010,11,20,0,0,0,0,0,0,0,0,20409374,1,0,1815415562,3088,3088,\ ,0,0,4,1815415562,28896,11,20,0,0,0,0,0,0,0,0,1520839002,1520839019,3088,de1afdbc-3563-48a7-bf6f-eee30f8b8877,HK-PSTN,,HK-PSTN,HK-PSTN,17,10.11.53.1,SEP54781A1CF2FE,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.108,0,0,0,0,0,0,0,0,0,0,0,0,2,21CA755024FC11E895CA00A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3088,3088,3088,
1,1,7883,20409379,1520839872,1,20409379,20253450,35087263,\ ,0,16,4,20253450,28016,11,20,0,0,0,0,0,0,0,0,20409380,1,0,1798638346,3088,3088,\ ,0,0,4,1798638346,27288,11,20,0,0,0,0,0,0,0,0,1520839874,1520839979,3088,13a67b0a-3ec0-42bd-ae3c-a1595c9016ec,HK-PSTN,,HK-PSTN,HK-PSTN,105,10.11.53.1,SEPDCA5F48777FC,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.107,0,0,0,0,0,0,0,0,0,0,0,0,2,2D59354124FE11E895CD00A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3088,3088,3088,
1,1,7882,20409377,1520839636,1,0,1916078858,3004,\ ,0,16,4,1916078858,26662,11,20,0,0,0,0,0,0,0,0,20409378,1,20409378,20253450,922680220,922680220,\ ,0,0,4,20253450,28014,11,20,0,0,0,0,0,0,0,0,1520839648,1520840013,922680220,c64cc030-44e4-4714-9d2e-f92b77bdb6af,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,365,SEP04C5A44D857C,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.114,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0058E8CBD92B61AA020C24010A0B3572,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7884,20409381,1520839960,1,0,1932856074,3068,\ ,0,16,4,1932856074,28160,11,20,0,0,0,0,0,0,0,0,20409382,1,20409382,20253450,925895764,925895764,\ ,0,0,4,20253450,28018,11,20,0,0,0,0,0,0,0,0,1520839969,1520840014,925895764,2972a1b5-5957-4210-83ad-2cd06ee36c8b,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,45,SEPCCD539D7B8EF,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.115,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,00D2068D1D2D61AA030C25010A0B3573,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7886,20409385,1520840693,1,20409385,20253450,35088000,\ ,0,16,4,20253450,28022,11,20,0,0,0,0,0,0,0,0,20409389,1,0,104139530,3030,5600,\ ,0,0,4,104139530,17740,11,20,0,0,0,0,0,0,0,0,1520840713,1520840720,3030,4af9c57e-fb6a-4273-b112-9147c1e5e5d4,HK-PSTN,,,HK-PSTN,7,10.11.53.1,Ovata-UM1-VI1,12,0,5,5,2,2,0,StandAloneCluster,5,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.6,0,0,0,0,0,0,0,0,0,0,0,0,2,16AA17AF250011E895D200A38E818100,0,,0,0,0,5600,,7,,,0,0,,,,,,,,,0,0,0,3030,5600,3030,5600
1,1,7887,20409390,1520842638,1,20409390,20253450,35088888,\ ,0,16,4,20253450,28024,11,20,0,0,0,0,0,0,0,0,20409394,1,0,104139530,3030,5600,\ ,0,0,4,104139530,20024,11,20,0,0,0,0,0,0,0,0,1520842658,1520842671,3030,f419063c-32d1-457a-a0ce-b6ed0c88ee22,HK-PSTN,,,HK-PSTN,13,10.11.53.1,Ovata-UM1-VI1,12,0,5,5,2,2,0,StandAloneCluster,5,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.6,0,0,0,0,0,0,0,0,0,0,0,0,2,9DDF4688250411E895D300A38E818100,0,,0,0,0,5600,,7,,,0,0,,,,,,,,,0,0,0,3030,5600,3030,5600
1,1,7889,20409397,1520844345,1,20409397,20253450,35088000,\ ,0,16,4,20253450,28028,11,20,0,0,0,0,0,0,0,0,20409401,1,0,104139530,3030,5600,\ ,0,0,4,104139530,18780,11,20,0,0,0,0,0,0,0,0,1520844365,1520844372,3030,f1275481-229f-459a-8f9b-954073c24000,HK-PSTN,,,HK-PSTN,7,10.11.53.1,Ovata-UM1-VI1,12,0,5,5,2,2,0,StandAloneCluster,5,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.6,0,0,0,0,0,0,0,0,0,0,0,0,2,979A31A8250811E895D500A38E818100,0,,0,0,0,5600,,7,,,0,0,,,,,,,,,0,0,0,3030,5600,3030,5600
1,1,7890,20409402,1520845523,1,0,1899301642,3030,\ ,0,16,4,1899301642,17884,4,20,0,0,0,0,0,0,0,0,20409403,1,0,104139530,5600,5600,\ ,0,0,4,104139530,21490,4,20,0,0,0,0,0,0,0,0,1520845523,1520845558,5600,d07759e0-200b-4293-928b-42cdd3e5d8cb,,HK-PSTN,,,35,SEP580A2098FEFE,Ovata-UM1-VI1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.11.53.113,10.11.53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,5600,,7,,,0,0,,,,,,,,,0,0,0,5600,5600,5600,5600
1,1,7891,20409405,1520845701,1,20409405,20253450,35088888,\ ,0,16,4,20253450,28030,11,20,0,0,0,0,0,0,0,0,20409409,1,0,104139530,3030,5600,\ ,0,0,4,104139530,20498,11,20,0,0,0,0,0,0,0,0,1520845721,1520845731,3030,16d4873c-62f2-426d-b0c8-3aaf69624b59,HK-PSTN,,,HK-PSTN,10,10.11.53.1,Ovata-UM1-VI1,12,0,5,5,2,2,0,StandAloneCluster,5,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.6,0,0,0,0,0,0,0,0,0,0,0,0,2,BFAFAFFA250B11E895D600A38E818100,0,,0,0,0,5600,,7,,,0,0,,,,,,,,,0,0,0,3030,5600,3030,5600
1,1,7893,20409413,1520846041,1,0,1932856074,3068,\ ,0,16,4,1932856074,20426,11,20,0,0,0,0,0,0,0,0,20409414,1,20409414,20253450,934674600,934674600,\ ,0,0,4,20253450,28034,11,20,0,0,0,0,0,0,0,0,1520846048,1520846061,934674600,30b6ed0e-53df-49b7-ac52-7632c28c23b3,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,13,SEPCCD539D7B8EF,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.115,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0032FDB4DD4461AA050C27010A0B3573,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7892,20409410,1520845737,1,20409410,20253450,35088000,\ ,0,0,4,20253450,28032,11,20,0,0,0,0,0,0,0,0,20409411,1,0,1899301642,3030,3030,\ ,0,16,4,1899301642,16906,11,20,0,0,0,0,0,0,0,0,1520845749,1520846125,3030,63a9541d-617f-4df0-8799-dac6004ded8b,HK-PSTN,,HK-PSTN,HK-PSTN,376,10.11.53.1,SEP580A2098FEFE,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.113,0,0,0,0,0,0,0,0,0,0,0,0,2,D543FAB4250B11E895D700A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3030,3030,3030,
1,1,7895,20409416,1520846067,1,0,1932856074,3068,\ ,0,0,4,1932856074,29792,11,20,0,0,0,0,0,0,0,0,20409417,1,20409417,20253450,934674600,934674600,\ ,0,16,4,20253450,28036,11,20,0,0,0,0,0,0,0,0,1520846073,1520846277,934674600,6d0e6be2-60d8-47e0-bbc5-7cceb726d696,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,204,SEPCCD539D7B8EF,10.11.53.1,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.115,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,007B7CC4F74461AA060C28010A0B3573,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7897,20409420,1520846825,1,0,1916078858,3004,\ ,0,16,4,1916078858,21264,11,20,0,0,0,0,0,0,0,0,20409421,1,20409421,20253450,935087446,935087446,\ ,0,0,4,20253450,28040,11,20,0,0,0,0,0,0,0,0,1520846834,1520847049,935087446,a1562630-9ee5-401a-9182-1d0a489c5a84,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,215,SEP04C5A44D857C,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.114,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,001A4A88ED4761AA080C2A010A0B3572,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7898,20409422,1520847224,1,20409422,20253450,35087263,\ ,0,16,4,20253450,28042,11,20,0,0,0,0,0,0,0,0,20409423,1,0,1798638346,3088,3088,\ ,0,0,4,1798638346,19506,11,20,0,0,0,0,0,0,0,0,1520847226,1520847339,3088,859f636f-68df-498b-b14c-4fb4af1e8675,HK-PSTN,,HK-PSTN,HK-PSTN,113,10.11.53.1,SEPDCA5F48777FC,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.107,0,0,0,0,0,0,0,0,0,0,0,0,2,4B303BA9250F11E895E000A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3088,3088,3088,
1,1,7899,20409424,1520848775,1,20409424,20253450,35088888,\ ,0,16,4,20253450,28044,11,20,0,0,0,0,0,0,0,0,20409428,1,0,104139530,3030,5600,\ ,0,0,4,104139530,19690,11,20,0,0,0,0,0,0,0,0,1520848795,1520848802,3030,6e052c56-06b5-4d68-bd38-7b96b7d07e77,HK-PSTN,,,HK-PSTN,7,10.11.53.1,Ovata-UM1-VI1,12,0,5,5,2,2,0,StandAloneCluster,5,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.6,0,0,0,0,0,0,0,0,0,0,0,0,2,E7A15214251211E895E100A38E818100,0,,0,0,0,5600,,7,,,0,0,,,,,,,,,0,0,0,3030,5600,3030,5600
1,1,7900,20409429,1520848828,1,20409429,20253450,35088000,\ ,0,16,4,20253450,28046,11,20,0,0,0,0,0,0,0,0,20409433,1,0,104139530,3030,5600,\ ,0,0,4,104139530,18112,11,20,0,0,0,0,0,0,0,0,1520848848,1520848857,3030,bf5d2a75-bd37-4f68-8b89-5adccb35fef4,HK-PSTN,,,HK-PSTN,9,10.11.53.1,Ovata-UM1-VI1,12,0,5,5,2,2,0,StandAloneCluster,5,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.6,0,0,0,0,0,0,0,0,0,0,0,0,2,078C17E2251311E895E200A38E818100,0,,0,0,0,5600,,7,,,0,0,,,,,,,,,0,0,0,3030,5600,3030,5600
1,1,7901,20409434,1520848875,1,20409434,20253450,35088888,\ ,0,0,4,20253450,28048,11,20,0,0,0,0,0,0,0,0,20409435,1,0,1916078858,3004,3004,\ ,0,16,4,1916078858,30744,11,20,0,0,0,0,0,0,0,0,1520848878,1520848932,3004,d934fb98-4464-48bd-95b8-87948fd53f16,HK-PSTN,,HK-PSTN,HK-PSTN,54,10.11.53.1,SEP04C5A44D857C,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.114,0,0,0,0,0,0,0,0,0,0,0,0,2,23D2415C251311E895E300A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3004,3004,3004,
1,1,7902,20409436,1520850947,1,20409436,20253450,35088000,\ ,0,16,4,20253450,28050,11,20,0,0,0,0,0,0,0,0,20409440,1,0,104139530,3030,5600,\ ,0,0,4,104139530,19916,11,20,0,0,0,0,0,0,0,0,1520850968,1520850972,3030,3695cb88-eda5-4641-88de-ec826357b1cc,HK-PSTN,,,HK-PSTN,4,10.11.53.1,Ovata-UM1-VI1,12,0,5,5,2,2,0,StandAloneCluster,5,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.6,0,0,0,0,0,0,0,0,0,0,0,0,2,F6CA9249251711E895E400A38E818100,0,,0,0,0,5600,,7,,,0,0,,,,,,,,,0,0,0,3030,5600,3030,5600
1,1,7903,20409441,1520851450,1,0,1916078858,3004,\ ,0,16,4,1916078858,29528,11,20,0,0,0,0,0,0,0,0,20409442,1,20409442,20253450,935087446,935087446,\ ,0,0,4,20253450,28052,11,20,0,0,0,0,0,0,0,0,1520851458,1520851726,935087446,043454e8-6418-4b76-b35b-dd3b3caf09d0,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,268,SEP04C5A44D857C,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.114,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,8018014DFE5961AA090C2B010A0B3572,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7904,20409443,1520851962,1,20409443,20253450,35088888,\ ,0,0,4,20253450,28054,11,20,0,0,0,0,0,0,0,0,20409444,1,0,1899301642,3030,3030,\ ,0,16,4,1899301642,26248,11,20,0,0,0,0,0,0,0,0,1520851969,1520852102,3030,71a35527-bcf2-4b2f-b77a-ae1e38b3d35c,HK-PSTN,,HK-PSTN,HK-PSTN,133,10.11.53.1,SEP580A2098FEFE,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.113,0,0,0,0,0,0,0,0,0,0,0,0,2,5381B179251A11E895E500A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3030,3030,3030,
1,1,7905,20409446,1520852164,1,0,1932856074,3068,\ ,0,16,4,1932856074,26958,11,20,0,0,0,0,0,0,0,0,20409447,1,20409447,20253450,928007757,928007757,\ ,0,0,4,20253450,28056,11,20,0,0,0,0,0,0,0,0,1520852187,1520852234,928007757,aef994d3-5578-4450-bd20-adfcacf86079,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,47,SEPCCD539D7B8EF,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.115,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,80D994F6C85C61AA0A0C2C010A0B3573,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
